sample_location,sample_date,Fe2O3_percent,Fe_percent,SiO2_percent,SO3_percent,Na2O_percent,CaO_percent,MnO_percent,Al2O3_percent,Cl_percent,MgO_percent,Cr2O3_percent,Co2O3_percent,corrosion_severity,corrosion_implication
Pipeline_Inspection_1,21/10/2025 07:21,40.11,22.317,12.533,3.067,2.556,3.759,1.067,5.266,1.655,3.742,0.744,0.332,Severe,"Critical condition, stop operations and immediate replacement necessary"
Heater_Unit_3,20/06/2025 02:34,26.793,15.902,13.214,1.149,2.755,5.203,1.167,7.546,1.011,3.592,0.776,0.41,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_A,27/04/2025 22:03,18.807,12.273,10.723,0.434,1.856,4.568,1.432,7.916,0.621,3.072,0.828,0.379,Low,"Minimal impact, continue routine monitoring"
Valve_Station_A,03/04/2025 01:30,19.373,13.559,13.021,0.404,2.214,3.515,1.024,7.339,0.181,3.328,0.895,0.379,Low,"Minimal impact, continue routine monitoring"
Storage_Tank_Connection,29/04/2025 10:51,19.703,13.486,10.421,0.59,2.191,4.075,0.868,6.187,0.472,3.247,0.828,0.39,Low,"Minimal impact, continue routine monitoring"
Filter_Unit_3,09/10/2025 04:08,42.077,20.185,14.149,3.127,1.69,4.706,1.086,7.594,1.658,2.614,0.989,0.435,Severe,"Critical condition, stop operations and immediate replacement necessary"
Corrosion_Monitor_1,14/06/2025 22:29,25.445,14.582,11.088,1.639,2.732,3.473,1.366,7.496,0.766,3.742,0.939,0.378,Moderate,"Increased monitoring required, plan preventive maintenance"
Filter_Unit_1,04/05/2025 12:58,20.886,10.49,14.06,0.415,2.614,4.661,1.17,7.275,0.479,3.315,0.994,0.463,Low,"Minimal impact, continue routine monitoring"
Gas_Quality_Monitor_2,14/04/2025 07:16,22.299,12.103,13.559,0.435,1.65,3.936,1.418,6.02,0.358,2.935,0.77,0.333,Low,"Minimal impact, continue routine monitoring"
Gas_Quality_Monitor_2,12/08/2025 03:16,32.848,19.864,11.941,2.083,2.251,4.318,1.402,7.192,1.305,3.154,0.719,0.326,High,"Immediate attention required, consider component replacement"
Filter_Unit_2,14/06/2025 19:22,24.808,15.54,13.717,1.448,2.213,6.202,1.294,7.546,0.798,3.421,0.883,0.398,Moderate,"Increased monitoring required, plan preventive maintenance"
Gas_Quality_Monitor_2,06/06/2025 18:17,22.864,11.187,10.271,0.732,2.295,5.696,0.987,7.541,0.302,3.9,0.776,0.423,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_1,23/05/2025 02:14,22.746,9.991,12.465,0.491,1.694,4.789,1.368,6.7,0.446,3.319,0.883,0.372,Low,"Minimal impact, continue routine monitoring"
Filter_Unit_2,02/05/2025 07:12,19.496,11.153,13.214,0.603,2.14,3.855,1.568,6.508,0.268,3.691,0.721,0.385,Low,"Minimal impact, continue routine monitoring"
Valve_Station_A,22/09/2025 18:37,32.949,17.136,11.955,2.169,2.293,4.767,1.738,4.772,1.338,2.811,0.898,0.383,High,"Immediate attention required, consider component replacement"
Filter_Unit_1,08/09/2025 11:57,33.026,16.614,13.142,2.058,1.943,4.342,1.063,6.73,1.302,3.298,0.708,0.406,High,"Immediate attention required, consider component replacement"
Valve_Station_B,18/04/2025 12:19,21.645,12.16,13.69,0.514,2.805,4.517,1.234,7.724,0.598,2.756,0.784,0.454,Low,"Minimal impact, continue routine monitoring"
Corrosion_Monitor_2,21/04/2025 15:13,20.578,13.007,14.002,0.335,2.109,4.797,1.16,6.331,0.367,2.86,0.836,0.337,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_2,12/04/2025 21:47,20.449,12.241,13.882,0.597,2.531,3.98,1.566,7.287,0.597,3.373,0.738,0.447,Low,"Minimal impact, continue routine monitoring"
Discharge_Point,06/04/2025 02:18,18.733,11.939,11.507,0.225,1.875,4.546,1.368,6.872,0.44,3.54,0.782,0.401,Low,"Minimal impact, continue routine monitoring"
Discharge_Point,08/08/2025 12:54,26.215,14.216,10.868,1.368,2.124,3.544,1.437,6.347,0.715,3.484,0.875,0.437,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_A,17/06/2025 21:27,27.535,16,10.316,1.329,2.554,4.688,1.418,6.758,0.883,3.179,1.069,0.324,Moderate,"Increased monitoring required, plan preventive maintenance"
Gas_Quality_Monitor_1,02/07/2025 18:14,26.079,14.452,12.128,1.335,2.652,4.993,1.358,6.58,0.819,3.695,0.837,0.469,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_1,10/05/2025 21:34,19.495,12.527,11.696,0.365,1.814,4.062,1.024,8.688,0.423,3.128,0.959,0.359,Low,"Minimal impact, continue routine monitoring"
Junction_Point_A,14/04/2025 00:46,18.812,11.799,13.705,0.933,2.552,4.44,1.492,6.64,0.284,3.592,0.777,0.479,Low,"Minimal impact, continue routine monitoring"
Pipeline_Inspection_2,31/08/2025 06:44,32.689,17.761,12.312,1.5,2.522,3.939,1.421,6.824,1.452,3.737,0.709,0.448,High,"Immediate attention required, consider component replacement"
Gas_Quality_Monitor_1,25/04/2025 10:17,20.661,12.474,11.794,0.646,2.241,4.52,1.541,7.904,0.246,3.301,0.892,0.355,Low,"Minimal impact, continue routine monitoring"
Pipeline_Inspection_1,04/07/2025 11:48,25.275,14.039,11.812,1.595,2.398,4.805,1.395,7.136,0.787,3.018,0.83,0.436,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_A,24/05/2025 21:48,18.822,11.116,12.471,0.614,2.594,4.592,1.177,7.94,0.262,3.248,0.65,0.382,Low,"Minimal impact, continue routine monitoring"
Valve_Station_B,24/07/2025 05:58,27.458,15.138,12.466,1.388,1.852,4.201,1.498,6.705,0.895,2.74,0.862,0.505,Moderate,"Increased monitoring required, plan preventive maintenance"
Filter_Unit_1,12/06/2025 12:05,26.403,14.714,10.042,1.204,1.966,3.926,1.333,7.192,0.955,3.596,0.762,0.417,Moderate,"Increased monitoring required, plan preventive maintenance"
Compressor_Station_Inlet,20/09/2025 20:30,35.578,19.014,11.2,1.964,2.11,5.082,1.247,6.356,1.189,2.733,0.823,0.402,High,"Immediate attention required, consider component replacement"
Gas_Quality_Monitor_2,12/07/2025 07:48,29.386,14.828,12.079,1.221,2.656,4.427,1.502,5.996,0.785,3.076,0.837,0.511,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_B,16/06/2025 00:42,30.624,15.799,11.764,1.318,2.556,4.879,1.046,6.163,1.073,2.711,0.835,0.409,Moderate,"Increased monitoring required, plan preventive maintenance"
Filter_Unit_2,16/05/2025 22:51,19.426,12.048,11.505,0.406,2.403,4.907,1.708,7.107,0.399,3.104,0.811,0.298,Low,"Minimal impact, continue routine monitoring"
Junction_Point_B,15/08/2025 15:38,33.966,19.023,11.556,2.518,1.767,5.253,1.194,6.919,1.167,3.514,0.799,0.428,High,"Immediate attention required, consider component replacement"
Heater_Unit_3,15/09/2025 00:25,31.963,20.986,12.165,2.293,2.421,4.035,1.33,8.451,1.23,3.26,0.787,0.374,High,"Immediate attention required, consider component replacement"
Valve_Station_B,02/04/2025 05:19,18.745,14.022,12.928,0.615,2.511,5.157,1.212,7.043,0.409,3.334,0.944,0.435,Low,"Minimal impact, continue routine monitoring"
Export_Terminal,12/10/2025 10:47,38.562,22.107,12.241,3.249,1.559,4.477,1.306,6.749,1.767,3.384,0.72,0.363,Severe,"Critical condition, stop operations and immediate replacement necessary"
Corrosion_Monitor_2,15/05/2025 15:54,19.484,12.487,13.923,0.775,2.018,4.399,1.013,6.659,0.213,2.918,0.82,0.354,Low,"Minimal impact, continue routine monitoring"
Valve_Station_B,31/07/2025 18:24,29.221,15.992,11.58,1.006,2.677,5.439,1.373,7.909,0.769,3.181,0.712,0.411,Moderate,"Increased monitoring required, plan preventive maintenance"
Pipeline_Inspection_1,16/07/2025 13:55,27.209,15.365,13.983,1.667,2.039,3.908,1.698,5.504,0.96,3.184,0.763,0.398,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_B,06/07/2025 15:16,26.105,15.831,12.743,1.551,2.025,4.764,1.112,6.933,0.826,2.821,0.742,0.453,Moderate,"Increased monitoring required, plan preventive maintenance"
Gas_Quality_Monitor_1,23/04/2025 09:22,19.93,13.723,13.527,0.622,1.941,4.374,1.17,6.989,0.331,3.187,0.862,0.327,Low,"Minimal impact, continue routine monitoring"
Offshore_Suction_Point,03/10/2025 23:38,38.973,21.592,12.885,2.842,2.463,4.178,1.547,6.98,1.764,3.088,0.535,0.462,Severe,"Critical condition, stop operations and immediate replacement necessary"
Pipeline_Inspection_1,10/10/2025 13:22,38.92,20.233,10.684,2.967,2.476,4.332,1.32,7.207,1.762,3.379,0.639,0.481,Severe,"Critical condition, stop operations and immediate replacement necessary"
Gas_Quality_Monitor_1,27/08/2025 09:34,31.226,16.274,12.645,2.195,2.19,4.621,1.613,7.525,1.25,2.641,0.731,0.354,High,"Immediate attention required, consider component replacement"
Export_Terminal,12/05/2025 20:49,22.505,13.691,11.014,0.316,2.177,5.166,1.476,6.836,0.428,4.164,0.629,0.405,Low,"Minimal impact, continue routine monitoring"
Onshore_Suction_Point,23/05/2025 16:27,22.695,13.694,12.548,0.536,1.49,4.477,1.576,5.698,0.225,2.788,0.984,0.427,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_2,25/07/2025 04:37,25.551,13.261,9.548,1.028,2.362,3.973,1.378,7.178,1.012,3.329,0.78,0.323,Moderate,"Increased monitoring required, plan preventive maintenance"
Gas_Quality_Monitor_1,17/10/2025 07:51,39.161,20.006,10.504,3.064,2.61,3.394,1.383,6.265,1.811,3.565,0.667,0.469,Severe,"Critical condition, stop operations and immediate replacement necessary"
Pipeline_Inspection_1,05/10/2025 06:53,39.668,21.192,12.617,3.058,2.33,4.513,1.66,6.792,1.698,2.867,0.7,0.434,Severe,"Critical condition, stop operations and immediate replacement necessary"
Gas_Quality_Monitor_1,22/05/2025 16:13,21.742,12.408,14.384,0.497,2.051,4.107,0.969,7.663,0.435,3.77,1.01,0.368,Low,"Minimal impact, continue routine monitoring"
Filter_Unit_2,23/04/2025 03:48,19.936,12.19,12.632,0.699,2.525,4.064,1.219,7.012,0.395,2.863,0.955,0.429,Low,"Minimal impact, continue routine monitoring"
Discharge_Point,15/05/2025 19:48,19.627,12.145,11.147,0.275,1.893,4.913,1.436,5.438,0.432,2.89,0.924,0.396,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_1,04/10/2025 15:32,40.834,21.388,11.019,2.887,2.003,4.874,1.164,6.573,1.618,3.356,0.74,0.424,Severe,"Critical condition, stop operations and immediate replacement necessary"
Corrosion_Monitor_1,06/08/2025 19:35,27.121,15.699,11.666,1.844,1.854,4.007,0.911,7.758,0.94,3.378,0.642,0.39,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_B,09/06/2025 00:56,27.423,15.399,12.832,1.458,1.823,4.285,1.223,6.224,1.031,2.633,0.909,0.378,Moderate,"Increased monitoring required, plan preventive maintenance"
Onshore_Suction_Point,16/07/2025 03:06,24.638,15.247,11.83,1.411,2.484,5.939,1.228,7.377,0.942,2.427,0.93,0.464,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_1,08/09/2025 23:17,32.103,17.591,13.427,1.773,1.991,4.887,1.262,7.467,1.359,3.608,0.728,0.428,High,"Immediate attention required, consider component replacement"
Offshore_Suction_Point,27/08/2025 23:07,30.479,18.182,11.941,2.115,2.243,5.229,1.364,4.905,1.26,3.042,0.803,0.465,High,"Immediate attention required, consider component replacement"
Junction_Point_B,16/06/2025 08:03,26.77,16.487,12.353,1.356,1.921,3.73,1.136,6.278,0.978,2.786,0.832,0.485,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_2,29/08/2025 22:38,31.015,19.476,12.113,2.006,2.086,4.796,1.22,7.642,1.446,4.058,0.484,0.358,High,"Immediate attention required, consider component replacement"
Filter_Unit_3,07/07/2025 19:22,26.42,16.665,12.973,1.562,2.221,2.534,1.371,6.755,0.821,2.874,0.564,0.346,Moderate,"Increased monitoring required, plan preventive maintenance"
Onshore_Suction_Point,03/05/2025 15:48,21.174,11.111,9.887,0.664,2.158,4.748,1.281,7.235,0.381,3.271,0.886,0.363,Low,"Minimal impact, continue routine monitoring"
Emergency_Shutdown_Valve,09/07/2025 00:56,27.91,15.59,9.919,1.402,1.975,5.663,1.357,8.507,0.992,3.647,0.775,0.436,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_2,07/08/2025 13:04,28.764,15.788,13.227,1.338,1.94,3.241,1.304,8.209,0.899,3.191,0.837,0.39,Moderate,"Increased monitoring required, plan preventive maintenance"
Corrosion_Monitor_2,14/10/2025 07:34,37.782,21.185,12.326,3.054,2.281,4.854,1.464,7.504,1.714,3.536,0.8,0.343,Severe,"Critical condition, stop operations and immediate replacement necessary"
Junction_Point_B,28/07/2025 17:14,26.144,14.645,13.906,1.862,2.153,5.088,1.051,7.311,1.054,3.436,0.617,0.481,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_3,28/08/2025 09:00,34.924,18.753,11.683,2.025,2.866,4.704,1.23,6.139,1.259,3.032,0.752,0.442,High,"Immediate attention required, consider component replacement"
Compressor_Station_Inlet,16/09/2025 19:58,35.011,19.647,9.847,1.787,2.255,5.887,1.443,6.929,1.215,3.968,0.764,0.456,High,"Immediate attention required, consider component replacement"
Filter_Unit_3,12/04/2025 14:07,20.598,11.157,11.18,0.495,2.64,2.975,1.112,7.102,0.496,3.903,0.802,0.394,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_1,05/09/2025 14:28,30.367,18.629,10.289,2.421,2.709,4.107,1.277,6.896,1.297,3.364,0.598,0.443,High,"Immediate attention required, consider component replacement"
Pipeline_Inspection_1,04/08/2025 07:01,27.377,16.068,10.284,1.48,2.491,4.939,1.31,7.301,0.912,2.93,0.783,0.369,Moderate,"Increased monitoring required, plan preventive maintenance"
Compressor_Station_Inlet,12/05/2025 01:34,21.052,10.684,12.208,0.503,2.363,5.738,1.396,7.158,0.588,1.917,0.87,0.429,Low,"Minimal impact, continue routine monitoring"
Storage_Tank_Connection,04/05/2025 22:12,19.328,11.859,10.11,0.757,1.72,5.66,1.149,7.013,0.422,3.874,0.913,0.291,Low,"Minimal impact, continue routine monitoring"
Junction_Point_A,03/07/2025 10:02,25.897,16.285,13.857,1.17,2.135,3.832,1.622,7.294,0.886,3.7,0.852,0.404,Moderate,"Increased monitoring required, plan preventive maintenance"
Pipeline_Inspection_2,23/08/2025 13:19,32.492,17.162,11.472,2.106,2.192,3.245,1.378,7.421,1.439,2.4,0.723,0.437,High,"Immediate attention required, consider component replacement"
Valve_Station_A,10/09/2025 10:32,32.807,18.53,10.807,1.978,1.837,3.929,1.686,7.471,1.212,3.105,0.906,0.393,High,"Immediate attention required, consider component replacement"
Compressor_Station_Outlet,08/08/2025 08:54,25.662,14.307,11.026,1.533,2.492,5.034,1.275,6.471,0.967,3.503,0.772,0.349,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_B,12/10/2025 18:48,40.848,22.044,12.881,2.903,2.182,4.174,1.22,6.566,1.579,3.389,0.699,0.43,Severe,"Critical condition, stop operations and immediate replacement necessary"
Discharge_Point,23/09/2025 20:20,36.184,18.986,11.705,2.228,1.878,3.973,1.327,6.025,1.149,3.09,0.792,0.38,High,"Immediate attention required, consider component replacement"
Corrosion_Monitor_2,20/10/2025 15:36,38.67,19.973,9.756,2.908,2.486,5.593,1.229,6.148,1.748,3.127,0.543,0.35,Severe,"Critical condition, stop operations and immediate replacement necessary"
Filter_Unit_1,30/05/2025 02:15,18.761,12.43,13.828,0.46,2.691,3.365,1.412,7.494,0.3,3.401,0.87,0.43,Low,"Minimal impact, continue routine monitoring"
Export_Terminal,13/10/2025 23:15,39.859,21.722,10.306,3.108,2.859,5.22,1.275,6.883,1.662,3.204,0.827,0.462,Severe,"Critical condition, stop operations and immediate replacement necessary"
Corrosion_Monitor_2,25/06/2025 08:10,27.6,15.947,13.502,1.55,2.113,4.933,1.357,8.358,0.933,3.823,0.65,0.428,Moderate,"Increased monitoring required, plan preventive maintenance"
Storage_Tank_Connection,23/08/2025 20:59,33.646,17.769,11.155,1.925,2.024,4.532,1.236,6.48,1.331,3.577,0.699,0.312,High,"Immediate attention required, consider component replacement"
Corrosion_Monitor_2,29/09/2025 06:02,32.95,19.602,11.994,2.169,2.012,4.523,1.598,7.413,1.185,3.246,0.712,0.504,High,"Immediate attention required, consider component replacement"
Gas_Quality_Monitor_2,10/08/2025 08:08,24.601,15.377,13.322,1.772,2.421,5.519,1.287,6.267,0.929,2.637,0.819,0.483,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_B,07/04/2025 21:34,19.342,13.27,13.181,0.608,1.956,5.549,1.212,7.607,0.388,3.391,0.873,0.404,Low,"Minimal impact, continue routine monitoring"
Gas_Quality_Monitor_2,04/07/2025 06:46,25.731,14.78,10.399,1.522,2.469,3.637,1.245,8.182,0.996,3.31,0.734,0.488,Moderate,"Increased monitoring required, plan preventive maintenance"
Heater_Unit_1,12/07/2025 15:14,28.404,16.043,13.989,1.082,2.302,3.908,1.357,8.133,0.813,3.56,0.863,0.444,Moderate,"Increased monitoring required, plan preventive maintenance"
Corrosion_Monitor_3,31/05/2025 08:04,21.736,13.328,12.774,0.636,1.676,4.129,1.101,7.856,0.279,2.618,0.969,0.414,Low,"Minimal impact, continue routine monitoring"
Corrosion_Monitor_2,04/04/2025 14:01,18.844,11.456,10.76,0.385,2.303,4.911,1.243,7.147,0.429,3.28,0.83,0.377,Low,"Minimal impact, continue routine monitoring"
Pipeline_Inspection_2,18/04/2025 08:21,16.658,11.959,13.851,0.627,1.85,4.206,1.463,5.912,0.372,2.653,0.66,0.364,Low,"Minimal impact, continue routine monitoring"
Storage_Tank_Connection,02/09/2025 17:55,33.701,19.062,12.227,1.738,1.21,5.079,1.66,5.385,1.327,2.398,0.857,0.436,High,"Immediate attention required, consider component replacement"
Corrosion_Monitor_3,01/07/2025 00:17,28.301,16.016,15.059,1.46,2.188,4.547,1.782,7.076,0.904,3.134,0.677,0.444,Moderate,"Increased monitoring required, plan preventive maintenance"
Offshore_Suction_Point,17/05/2025 21:48,19.049,11.953,11.335,0.341,2.566,3.23,1.167,7.098,0.417,2.942,0.746,0.405,Low,"Minimal impact, continue routine monitoring"
Corrosion_Monitor_1,07/07/2025 23:05,28.434,14.048,11.974,1.551,2.195,4.919,1.254,6.125,1.016,2.469,0.835,0.396,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_A,02/08/2025 23:29,27.09,14.742,12.336,1.463,1.956,4.436,1.303,8.381,0.897,3.197,0.775,0.446,Moderate,"Increased monitoring required, plan preventive maintenance"
Pipeline_Inspection_1,09/07/2025 13:52,27.478,14.335,11.602,1.347,2.066,4.437,1.175,7.798,0.954,2.934,0.697,0.329,Moderate,"Increased monitoring required, plan preventive maintenance"
Onshore_Suction_Point,26/07/2025 16:43,27.405,14.384,9.125,1.212,1.484,4.208,1.432,6.122,0.848,3.833,0.797,0.423,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_A,28/06/2025 09:59,28.318,14.962,13.951,1.673,2.036,4.809,1.672,5.768,0.771,3.166,0.925,0.472,Moderate,"Increased monitoring required, plan preventive maintenance"
Valve_Station_B,10/07/2025 22:26,29.054,14.488,11,1.564,2.807,5.159,1.234,6.419,0.919,2.782,0.71,0.427,Moderate,"Increased monitoring required, plan preventive maintenance"
Corrosion_Monitor_2,25/08/2025 01:10,33.068,18.761,9.922,2.165,2.615,5.161,1.362,5.178,1.187,3.819,0.931,0.377,High,"Immediate attention required, consider component replacement"
Compressor_Station_Outlet,05/06/2025 15:19,18.768,11.69,12.636,0.602,2.033,4.962,1.003,7.351,0.208,3.381,0.65,0.393,Low,"Minimal impact, continue routine monitoring"
Emergency_Shutdown_Valve,27/07/2025 10:34,26.84,15.928,15.633,1.056,1.824,4.01,1.026,7.777,0.844,3.685,0.81,0.414,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_B,08/10/2025 23:02,39.234,22.169,15.579,3.216,2.592,5.406,1.411,6.704,1.715,3.142,0.825,0.405,Severe,"Critical condition, stop operations and immediate replacement necessary"
Heater_Unit_3,13/05/2025 17:02,19.618,11.034,11.757,0.809,1.849,4.18,1.095,7.566,0.452,3.36,0.971,0.465,Low,"Minimal impact, continue routine monitoring"
